CUSTOMER_ID,TRANSACTION_TIME,AMOUNT,PRODUCT_CATEGORY,CHANNEL
CUST_00074,2025-07-19 05:48:58.000,679.89,Electronics,in-store
CUST_00074,2024-11-29 22:54:38.000,78.86,Home & Garden,mobile
CUST_00074,2025-08-29 11:55:22.000,1221.02,Electronics,mobile
CUST_00074,2025-07-24 06:06:43.000,210.82,Health & Beauty,in-store
CUST_00074,2024-08-09 11:05:55.000,25.75,Home & Garden,mobile
CUST_00074,2024-11-11 09:34:10.000,265.96,Electronics,web
CUST_00074,2024-10-01 00:23:07.000,330.69,Apparel,mobile
CUST_00074,2025-01-20 17:48:19.000,144.98,Apparel,web
CUST_00074,2025-05-12 17:38:49.000,414.41,Apparel,web
CUST_00074,2025-01-02 19:37:43.000,27.64,Groceries,web
CUST_00074,2025-10-08 17:57:30.000,1687.77,Electronics,in-store
CUST_00074,2025-03-28 10:21:55.000,168.38,Health & Beauty,in-store
CUST_00074,2025-03-03 04:20:57.000,41.17,Groceries,mobile
CUST_00074,2024-09-28 13:23:07.000,244.43,Home & Garden,mobile
CUST_00074,2025-08-29 06:53:05.000,179.52,Groceries,web
CUST_00074,2025-03-17 10:20:44.000,288.65,Health & Beauty,mobile
CUST_00074,2025-06-10 13:02:19.000,434.17,Apparel,mobile
CUST_00074,2025-12-11 14:26:29.000,88.61,Groceries,mobile
CUST_00074,2025-05-16 23:55:24.000,70.51,Health & Beauty,mobile
CUST_00074,2025-03-05 13:51:55.000,199.75,Apparel,in-store
CUST_00074,2025-07-28 20:36:41.000,248.52,Apparel,in-store
CUST_00074,2025-02-16 09:39:40.000,258.76,Electronics,mobile
CUST_00074,2024-07-24 11:02:59.000,13.62,Groceries,mobile
CUST_00074,2024-10-15 03:49:19.000,367.64,Apparel,web
CUST_00074,2025-09-13 07:14:32.000,412.74,Apparel,mobile
CUST_00074,2024-12-24 10:57:47.000,1444.08,Electronics,web
CUST_00074,2025-04-27 23:59:28.000,408.24,Apparel,in-store
CUST_00074,2025-10-13 08:25:34.000,290.78,Apparel,in-store
CUST_00074,2025-12-06 23:56:54.000,17.92,Health & Beauty,in-store
CUST_00074,2025-07-07 12:17:33.000,82.37,Health & Beauty,in-store
CUST_00074,2025-05-11 19:41:21.000,44.49,Groceries,web
CUST_00074,2025-06-12 14:33:15.000,1646.45,Electronics,in-store
CUST_00074,2025-06-04 17:40:58.000,369.52,Apparel,web
CUST_00074,2025-06-16 19:08:58.000,30.35,Groceries,mobile
CUST_00074,2025-12-27 00:00:49.000,243.76,Apparel,mobile
CUST_00074,2025-02-22 07:49:43.000,130.16,Home & Garden,in-store
CUST_00074,2025-02-18 03:37:51.000,188.30,Health & Beauty,web
CUST_00074,2025-10-17 09:34:42.000,33.57,Groceries,mobile
CUST_00074,2025-11-16 14:09:36.000,232.58,Home & Garden,in-store
CUST_00074,2024-07-04 19:09:32.000,326.71,Apparel,web
CUST_00074,2025-09-04 20:22:19.000,201.47,Health & Beauty,in-store
CUST_00074,2025-03-11 06:41:45.000,116.77,Health & Beauty,mobile
CUST_00074,2025-05-17 19:41:36.000,115.03,Groceries,in-store
CUST_00074,2025-06-01 03:54:27.000,42.74,Groceries,mobile
CUST_00074,2025-05-14 00:58:13.000,64.60,Apparel,in-store
CUST_00074,2025-04-22 04:02:58.000,70.58,Groceries,mobile
CUST_00074,2025-04-28 07:25:34.000,498.78,Home & Garden,in-store
CUST_00074,2024-07-09 00:39:42.000,691.03,Electronics,in-store
CUST_00074,2025-08-30 05:28:26.000,271.26,Apparel,mobile
CUST_00074,2025-11-19 13:44:20.000,51.92,Apparel,web
CUST_00074,2025-08-11 23:12:00.000,151.38,Home & Garden,in-store
CUST_00074,2024-12-18 18:16:29.000,23.76,Apparel,mobile
CUST_00074,2025-04-03 16:06:01.000,121.70,Apparel,mobile
CUST_00074,2024-09-08 19:39:22.000,236.62,Health & Beauty,mobile
CUST_00074,2025-05-08 21:54:44.000,18.13,Home & Garden,mobile
CUST_00074,2024-07-05 08:14:53.000,159.90,Groceries,web
CUST_00074,2025-02-11 23:19:29.000,306.10,Apparel,in-store
CUST_00074,2025-11-28 09:05:46.000,424.90,Apparel,mobile
CUST_00074,2025-08-31 16:58:33.000,1689.10,Electronics,in-store
CUST_00074,2025-07-06 08:31:56.000,258.09,Apparel,in-store
CUST_00074,2025-07-20 01:10:49.000,229.05,Apparel,mobile
CUST_00074,2025-02-23 19:15:51.000,430.69,Home & Garden,mobile
CUST_00074,2025-12-25 01:13:59.000,44.90,Groceries,web
CUST_00074,2024-09-11 10:49:04.000,253.37,Health & Beauty,mobile
CUST_00074,2024-12-19 16:15:42.000,351.81,Home & Garden,web
CUST_00074,2025-07-07 07:12:05.000,271.07,Apparel,mobile
CUST_00074,2025-12-13 23:21:23.000,230.35,Health & Beauty,mobile
CUST_00074,2025-11-24 16:59:38.000,81.17,Groceries,mobile
CUST_00074,2025-08-18 20:12:20.000,108.20,Health & Beauty,mobile
CUST_00074,2024-10-26 21:10:59.000,47.36,Health & Beauty,web
CUST_00074,2024-07-29 14:31:23.000,151.37,Apparel,mobile
CUST_00074,2025-07-23 08:59:22.000,147.61,Groceries,mobile
CUST_00074,2025-09-29 19:48:38.000,210.37,Health & Beauty,mobile
CUST_00074,2024-12-19 05:31:05.000,709.14,Electronics,in-store
CUST_00074,2025-09-20 01:12:07.000,133.10,Groceries,mobile
CUST_00074,2025-12-04 02:51:58.000,97.43,Apparel,web
CUST_00074,2025-01-27 19:09:36.000,124.77,Groceries,web
CUST_00074,2025-01-12 12:15:32.000,150.20,Apparel,mobile
CUST_00074,2024-10-30 03:53:20.000,799.92,Home & Garden,web
CUST_00074,2025-12-04 01:44:24.000,198.72,Health & Beauty,in-store
CUST_00074,2025-03-18 08:36:17.000,325.72,Apparel,mobile
CUST_00074,2025-11-23 06:36:02.000,127.45,Groceries,mobile
CUST_00074,2025-12-06 22:53:14.000,676.07,Electronics,mobile
CUST_00074,2024-10-16 17:53:29.000,187.21,Health & Beauty,web
CUST_00074,2025-01-13 23:56:09.000,94.11,Home & Garden,web
CUST_00075,2025-01-01 16:06:57.000,254.85,Health & Beauty,web
CUST_00075,2025-11-05 02:00:55.000,61.69,Apparel,mobile
CUST_00075,2024-07-17 19:28:23.000,1327.75,Electronics,in-store
CUST_00075,2025-09-30 11:11:47.000,404.58,Home & Garden,in-store
CUST_00075,2025-12-02 05:16:02.000,76.09,Apparel,in-store
CUST_00075,2024-12-24 16:52:34.000,55.52,Groceries,mobile
CUST_00075,2025-05-04 12:53:52.000,76.75,Health & Beauty,mobile
CUST_00075,2025-11-15 20:47:44.000,128.82,Health & Beauty,mobile
CUST_00075,2025-04-21 00:14:40.000,206.89,Health & Beauty,in-store
CUST_00075,2025-10-02 03:03:42.000,70.86,Health & Beauty,web
CUST_00075,2025-11-02 04:15:22.000,79.42,Groceries,mobile
CUST_00075,2024-12-17 18:36:56.000,112.79,Home & Garden,web
CUST_00075,2024-10-11 08:14:06.000,20.67,Health & Beauty,in-store
CUST_00075,2024-07-20 22:04:37.000,443.25,Apparel,mobile
CUST_00075,2025-12-13 05:24:24.000,191.04,Groceries,web
CUST_00075,2025-02-14 01:55:26.000,29.41,Health & Beauty,mobile
CUST_00075,2025-07-08 03:06:16.000,74.31,Apparel,mobile
CUST_00075,2024-08-29 12:49:45.000,17.29,Health & Beauty,mobile
CUST_00075,2025-07-06 02:46:43.000,163.91,Groceries,mobile
CUST_00075,2025-03-11 05:36:59.000,13.50,Groceries,mobile
CUST_00075,2025-10-16 21:21:53.000,372.21,Apparel,in-store
CUST_00075,2025-09-12 20:23:55.000,156.33,Health & Beauty,in-store
CUST_00075,2025-06-04 14:48:58.000,409.98,Apparel,web
CUST_00075,2025-05-10 05:21:24.000,1198.19,Electronics,mobile
CUST_00075,2025-03-23 03:49:06.000,235.61,Home & Garden,in-store
CUST_00075,2025-02-08 19:54:07.000,98.82,Groceries,mobile
CUST_00075,2025-09-16 18:54:37.000,184.80,Groceries,mobile
CUST_00075,2024-12-03 15:51:06.000,193.08,Health & Beauty,mobile
CUST_00075,2025-01-10 01:02:47.000,44.72,Health & Beauty,mobile
CUST_00075,2025-08-27 05:47:23.000,289.86,Health & Beauty,mobile
CUST_00075,2025-09-30 08:50:53.000,120.90,Health & Beauty,web
CUST_00075,2025-05-11 11:57:07.000,265.31,Apparel,in-store
CUST_00075,2024-12-28 05:10:51.000,89.30,Groceries,mobile
CUST_00075,2025-11-17 13:17:43.000,251.53,Apparel,web
CUST_00075,2025-04-23 05:05:24.000,193.89,Groceries,in-store
CUST_00075,2025-01-25 12:41:11.000,230.70,Health & Beauty,web
CUST_00075,2025-12-16 15:03:23.000,259.33,Health & Beauty,web
CUST_00075,2025-06-15 09:27:59.000,300.75,Apparel,mobile
CUST_00075,2024-11-02 23:36:18.000,42.11,Groceries,mobile
CUST_00075,2025-08-11 18:52:23.000,354.64,Apparel,in-store
CUST_00075,2025-08-20 10:23:37.000,171.48,Electronics,mobile
CUST_00075,2025-08-25 19:10:10.000,111.84,Health & Beauty,in-store
CUST_00075,2025-12-23 14:59:23.000,181.37,Groceries,in-store
CUST_00075,2025-12-16 18:51:44.000,280.99,Home & Garden,in-store
CUST_00075,2025-03-13 15:04:37.000,1471.19,Electronics,web
CUST_00075,2024-07-29 19:45:56.000,250.45,Health & Beauty,in-store
CUST_00075,2024-11-06 21:49:26.000,1641.88,Electronics,in-store
CUST_00075,2024-11-13 18:26:15.000,47.04,Groceries,mobile
CUST_00075,2025-03-07 01:58:38.000,616.45,Home & Garden,in-store
CUST_00075,2025-06-13 01:18:21.000,67.28,Groceries,in-store
CUST_00075,2025-01-17 14:56:48.000,163.83,Groceries,in-store
CUST_00075,2025-02-19 05:22:31.000,69.26,Home & Garden,mobile
CUST_00075,2025-12-15 17:42:42.000,217.25,Apparel,in-store
CUST_00075,2025-11-02 15:13:09.000,1492.51,Electronics,in-store
CUST_00075,2025-10-20 04:31:25.000,551.69,Home & Garden,mobile
CUST_00075,2024-07-22 16:54:22.000,87.32,Home & Garden,web
CUST_00075,2025-09-22 01:12:41.000,212.40,Health & Beauty,mobile
CUST_00075,2025-12-11 01:45:08.000,173.99,Health & Beauty,in-store
CUST_00075,2025-10-06 15:18:36.000,169.89,Groceries,in-store
CUST_00075,2024-12-26 22:11:02.000,898.27,Electronics,in-store
CUST_00075,2025-10-26 14:50:44.000,110.14,Health & Beauty,in-store
CUST_00075,2024-07-02 10:26:26.000,756.05,Home & Garden,in-store
CUST_00075,2024-07-11 08:51:30.000,1250.09,Electronics,mobile
CUST_00075,2025-09-22 04:09:21.000,379.52,Apparel,mobile
CUST_00075,2025-12-18 11:08:00.000,300.46,Health & Beauty,mobile
CUST_00075,2025-04-25 10:12:04.000,668.75,Home & Garden,in-store
CUST_00075,2024-10-26 05:46:08.000,485.51,Electronics,web
CUST_00075,2025-08-22 17:19:22.000,192.30,Health & Beauty,mobile
CUST_00075,2024-10-25 23:04:47.000,192.30,Health & Beauty,in-store
CUST_00075,2025-04-05 00:34:23.000,156.04,Groceries,in-store
CUST_00075,2025-01-16 19:02:30.000,27.58,Health & Beauty,mobile
CUST_00075,2024-08-24 13:59:49.000,248.80,Health & Beauty,web
CUST_00075,2025-12-01 10:42:14.000,294.49,Home & Garden,in-store
CUST_00075,2024-12-19 20:51:16.000,962.73,Electronics,mobile
CUST_00075,2025-03-20 20:47:45.000,19.25,Groceries,web
CUST_00075,2024-08-30 02:42:25.000,497.70,Home & Garden,mobile
CUST_00075,2025-08-04 13:53:48.000,16.25,Home & Garden,web
CUST_00075,2024-07-31 16:39:27.000,204.99,Apparel,mobile
CUST_00075,2025-08-13 03:43:15.000,124.66,Groceries,in-store
CUST_00075,2025-05-08 19:10:29.000,35.18,Health & Beauty,mobile
CUST_00075,2024-08-15 22:25:51.000,320.50,Apparel,in-store
CUST_00075,2024-09-13 19:00:03.000,165.94,Health & Beauty,mobile
CUST_00075,2024-08-08 08:40:46.000,109.77,Groceries,in-store
CUST_00075,2025-06-27 13:15:35.000,397.05,Apparel,mobile
CUST_00075,2025-05-03 14:00:18.000,231.66,Apparel,mobile
CUST_00075,2024-12-20 06:40:46.000,263.35,Apparel,mobile
CUST_00075,2025-10-09 14:02:27.000,116.89,Groceries,in-store
CUST_00075,2025-04-05 09:34:43.000,552.38,Electronics,mobile
CUST_00075,2025-02-11 23:19:27.000,115.97,Groceries,in-store
CUST_00075,2025-07-12 03:46:30.000,102.35,Home & Garden,web
CUST_00075,2025-09-26 08:20:56.000,56.72,Groceries,mobile
CUST_00075,2024-11-04 00:52:55.000,1884.99,Electronics,web
CUST_00075,2025-01-24 11:40:08.000,142.64,Apparel,in-store
CUST_00075,2024-07-31 15:24:42.000,491.60,Apparel,mobile
CUST_00075,2025-09-20 03:17:36.000,187.68,Home & Garden,in-store
CUST_00075,2025-10-06 16:55:42.000,592.42,Home & Garden,web
CUST_00075,2024-08-26 20:55:27.000,189.69,Groceries,in-store
CUST_00075,2025-04-03 18:35:21.000,169.42,Apparel,mobile
CUST_00075,2025-07-19 13:36:39.000,84.12,Home & Garden,in-store
CUST_00075,2025-11-21 11:21:43.000,256.00,Apparel,web
CUST_00075,2025-09-15 23:22:08.000,179.26,Groceries,in-store
CUST_00075,2025-01-05 22:14:32.000,232.76,Apparel,mobile
CUST_00075,2024-12-12 00:44:05.000,728.02,Home & Garden,mobile
CUST_00075,2025-09-27 15:58:37.000,236.00,Health & Beauty,in-store
CUST_00075,2025-02-13 19:32:43.000,1872.20,Electronics,mobile
CUST_00075,2024-08-12 10:31:03.000,178.41,Electronics,web
CUST_00075,2024-11-21 04:25:35.000,1854.76,Electronics,in-store
CUST_00075,2024-09-10 05:12:33.000,206.30,Apparel,in-store
CUST_00075,2025-08-18 23:21:32.000,188.87,Groceries,mobile
CUST_00075,2024-07-13 02:59:02.000,1345.75,Electronics,web
CUST_00075,2025-02-28 12:23:12.000,422.93,Apparel,mobile
CUST_00075,2025-05-05 18:23:20.000,1162.73,Electronics,web
CUST_00075,2025-08-07 02:21:00.000,149.29,Home & Garden,web
CUST_00075,2025-08-07 11:04:25.000,151.61,Groceries,mobile
CUST_00075,2025-06-21 19:40:13.000,1467.71,Electronics,in-store
CUST_00075,2025-08-31 17:20:26.000,727.10,Home & Garden,in-store
CUST_00075,2025-08-25 08:16:49.000,179.86,Health & Beauty,web
CUST_00075,2024-08-04 20:48:05.000,234.52,Apparel,web
CUST_00075,2025-05-20 22:15:03.000,203.00,Health & Beauty,mobile
CUST_00075,2024-12-18 20:02:37.000,124.24,Health & Beauty,mobile
CUST_00075,2025-09-21 05:29:55.000,965.17,Electronics,mobile
CUST_00075,2024-11-13 14:09:17.000,167.87,Groceries,web
CUST_00075,2025-06-12 13:17:29.000,772.19,Home & Garden,mobile
CUST_00075,2025-10-12 13:51:00.000,191.91,Home & Garden,web
CUST_00075,2024-09-09 16:36:30.000,242.17,Apparel,mobile
CUST_00075,2024-12-10 16:07:00.000,220.08,Health & Beauty,web
CUST_00075,2025-02-09 01:46:00.000,123.88,Groceries,web
CUST_00075,2025-12-19 06:13:33.000,213.18,Health & Beauty,mobile
CUST_00075,2025-12-06 01:12:30.000,447.18,Apparel,mobile
CUST_00075,2025-04-04 21:07:20.000,77.06,Groceries,in-store
CUST_00075,2025-05-07 06:50:40.000,118.66,Groceries,in-store
CUST_00075,2024-12-25 01:19:28.000,393.20,Home & Garden,in-store
CUST_00075,2025-05-30 11:27:06.000,165.81,Apparel,mobile
CUST_00075,2025-05-04 15:12:10.000,155.94,Groceries,web
CUST_00075,2025-03-31 00:25:35.000,698.27,Home & Garden,web
CUST_00075,2025-12-23 21:49:44.000,307.35,Apparel,web
CUST_00075,2025-01-27 21:50:28.000,189.57,Health & Beauty,mobile
CUST_00075,2025-06-28 05:53:53.000,105.22,Groceries,web
CUST_00075,2025-12-29 04:21:56.000,263.62,Health & Beauty,mobile
CUST_00075,2025-02-26 23:46:33.000,157.50,Health & Beauty,in-store
CUST_00075,2025-03-04 06:51:06.000,292.93,Health & Beauty,in-store
CUST_00075,2024-09-02 04:07:47.000,48.60,Home & Garden,mobile
CUST_00075,2025-03-13 04:53:20.000,297.50,Health & Beauty,mobile
CUST_00075,2025-05-13 04:10:47.000,200.93,Electronics,mobile
CUST_00075,2025-09-29 07:09:31.000,437.79,Apparel,mobile
CUST_00075,2025-08-07 12:56:32.000,434.05,Apparel,mobile
CUST_00075,2024-07-08 18:15:40.000,166.34,Home & Garden,mobile
CUST_00075,2025-02-08 08:45:40.000,1511.23,Electronics,in-store
CUST_00075,2025-02-16 18:13:23.000,1000.78,Electronics,web
CUST_00075,2025-09-30 22:09:11.000,256.86,Apparel,in-store
CUST_00075,2024-07-17 19:38:05.000,271.61,Apparel,mobile
CUST_00075,2025-07-21 12:12:05.000,280.30,Health & Beauty,mobile
CUST_00075,2024-12-28 11:42:28.000,177.48,Health & Beauty,mobile
CUST_00075,2025-03-02 01:26:38.000,213.15,Electronics,web
CUST_00075,2024-12-17 08:49:37.000,832.22,Electronics,in-store
CUST_00075,2024-09-07 08:57:15.000,53.19,Groceries,web
CUST_00075,2024-08-27 22:37:11.000,1941.32,Electronics,mobile
CUST_00075,2024-11-09 02:19:59.000,153.49,Apparel,in-store
CUST_00075,2024-07-24 08:53:26.000,271.35,Health & Beauty,mobile
CUST_00075,2025-08-11 08:36:44.000,107.75,Health & Beauty,mobile
CUST_00075,2025-12-01 16:23:14.000,66.94,Groceries,in-store
CUST_00075,2025-10-25 01:47:52.000,100.32,Groceries,mobile
CUST_00075,2025-11-04 20:49:36.000,449.02,Apparel,mobile
CUST_00075,2024-08-08 17:28:04.000,613.41,Electronics,web
CUST_00075,2025-01-01 02:30:45.000,719.97,Home & Garden,mobile
CUST_00075,2024-11-17 18:27:30.000,101.58,Health & Beauty,in-store
CUST_00075,2025-10-23 19:13:00.000,690.48,Home & Garden,mobile
CUST_00075,2025-12-22 19:52:23.000,160.48,Apparel,mobile
CUST_00075,2025-05-03 05:14:12.000,435.08,Home & Garden,web
CUST_00075,2025-02-26 15:35:30.000,1768.24,Electronics,in-store
CUST_00075,2024-08-18 21:33:21.000,121.14,Groceries,mobile
CUST_00075,2025-05-24 21:55:34.000,60.86,Health & Beauty,mobile
CUST_00075,2025-01-29 19:40:13.000,1330.14,Electronics,mobile
CUST_00075,2024-11-20 16:00:01.000,73.88,Groceries,mobile
CUST_00075,2025-08-18 18:15:09.000,377.86,Home & Garden,mobile
CUST_00075,2024-08-01 00:17:08.000,157.22,Health & Beauty,mobile
CUST_00075,2025-09-03 01:17:01.000,128.98,Groceries,web
CUST_00075,2025-07-14 20:10:18.000,20.49,Apparel,in-store
CUST_00075,2024-08-03 12:42:56.000,106.01,Health & Beauty,mobile
CUST_00075,2025-11-18 00:44:13.000,118.89,Health & Beauty,web
CUST_00075,2025-08-21 04:54:01.000,124.01,Health & Beauty,mobile
CUST_00075,2025-10-05 20:06:12.000,766.19,Home & Garden,in-store
CUST_00075,2025-02-28 19:16:46.000,231.90,Apparel,mobile
CUST_00075,2025-10-11 00:48:05.000,53.45,Groceries,in-store
CUST_00075,2025-11-03 07:00:13.000,165.34,Apparel,mobile
CUST_00075,2025-01-24 16:58:17.000,313.88,Apparel,web
CUST_00075,2025-06-01 14:13:09.000,325.10,Apparel,mobile
CUST_00075,2025-11-29 08:29:26.000,212.42,Health & Beauty,mobile
CUST_00075,2025-06-16 03:14:46.000,231.75,Health & Beauty,in-store
CUST_00075,2025-11-10 22:32:22.000,236.03,Health & Beauty,in-store
CUST_00075,2025-09-11 19:16:52.000,346.11,Electronics,in-store
CUST_00075,2025-06-14 14:20:24.000,84.38,Groceries,mobile
CUST_00075,2025-02-17 09:49:20.000,1434.21,Electronics,mobile
CUST_00075,2025-07-04 03:06:18.000,272.20,Health & Beauty,web
CUST_00075,2024-10-02 19:24:19.000,153.86,Apparel,in-store
CUST_00075,2025-04-17 19:28:10.000,106.18,Groceries,in-store
CUST_00075,2024-07-06 11:48:45.000,141.90,Groceries,web
CUST_00075,2025-03-30 15:50:06.000,103.30,Health & Beauty,in-store
CUST_00076,2025-10-28 06:56:21.000,267.36,Health & Beauty,mobile
CUST_00076,2025-10-03 12:51:13.000,294.20,Health & Beauty,mobile
CUST_00076,2025-07-14 04:58:58.000,149.42,Electronics,web
CUST_00076,2025-10-06 14:25:14.000,159.37,Groceries,mobile
CUST_00076,2025-04-17 02:30:15.000,724.59,Home & Garden,mobile
CUST_00076,2024-10-29 06:40:49.000,144.01,Health & Beauty,mobile
CUST_00076,2025-08-12 15:29:43.000,792.50,Home & Garden,web
CUST_00076,2025-01-26 12:05:29.000,144.08,Groceries,web
CUST_00076,2024-08-24 16:09:07.000,1263.79,Electronics,web
CUST_00076,2025-08-31 09:30:37.000,656.82,Home & Garden,mobile
CUST_00076,2024-11-24 07:13:17.000,102.81,Health & Beauty,mobile
CUST_00076,2025-10-17 16:09:20.000,488.61,Electronics,web
CUST_00076,2024-10-06 20:20:35.000,236.30,Health & Beauty,mobile
CUST_00076,2025-03-03 23:16:50.000,440.08,Home & Garden,mobile
CUST_00076,2024-12-30 01:23:10.000,169.73,Groceries,mobile
CUST_00076,2024-12-22 23:42:12.000,21.64,Apparel,in-store
CUST_00076,2024-11-24 15:43:56.000,579.92,Home & Garden,in-store
CUST_00076,2025-03-31 01:53:54.000,236.20,Health & Beauty,in-store
CUST_00076,2024-07-30 02:02:30.000,43.93,Health & Beauty,mobile
CUST_00076,2024-10-28 02:31:48.000,340.46,Apparel,in-store
CUST_00076,2024-09-19 04:27:08.000,260.41,Apparel,mobile
CUST_00076,2025-01-28 12:26:56.000,339.22,Electronics,in-store
CUST_00076,2024-09-16 17:54:32.000,104.74,Health & Beauty,mobile
CUST_00076,2025-12-03 06:52:27.000,1783.99,Electronics,mobile
CUST_00076,2024-11-27 09:05:11.000,279.62,Health & Beauty,mobile
CUST_00076,2025-05-16 01:01:22.000,1251.88,Electronics,in-store
CUST_00076,2025-06-05 11:22:34.000,381.69,Home & Garden,web
CUST_00076,2025-08-17 18:48:44.000,87.39,Health & Beauty,web
CUST_00076,2025-11-17 13:49:40.000,134.28,Groceries,web
CUST_00076,2025-01-16 13:28:57.000,439.95,Apparel,mobile
CUST_00076,2024-12-16 13:35:50.000,168.46,Apparel,in-store
CUST_00076,2025-11-07 10:08:23.000,468.53,Apparel,mobile
CUST_00076,2025-10-04 22:36:16.000,45.01,Home & Garden,mobile
CUST_00076,2024-08-10 04:32:26.000,262.82,Apparel,in-store
CUST_00076,2024-10-21 14:49:03.000,226.05,Apparel,mobile
CUST_00076,2025-05-16 13:26:47.000,88.34,Groceries,mobile
CUST_00076,2024-10-11 05:21:58.000,492.72,Home & Garden,mobile
CUST_00076,2024-07-11 04:26:36.000,44.86,Groceries,web
CUST_00076,2025-02-21 07:26:11.000,1161.28,Electronics,mobile
CUST_00076,2024-09-18 09:11:59.000,347.14,Apparel,web
CUST_00076,2025-02-25 02:04:08.000,82.30,Groceries,in-store
CUST_00076,2024-11-09 08:25:48.000,26.66,Apparel,mobile
CUST_00076,2025-06-28 14:55:28.000,193.25,Groceries,mobile
CUST_00076,2025-02-13 10:23:01.000,555.76,Electronics,mobile
CUST_00076,2025-07-15 19:45:58.000,91.75,Groceries,mobile
CUST_00076,2025-06-10 14:02:50.000,1454.36,Electronics,mobile
CUST_00076,2025-03-26 07:20:04.000,92.91,Home & Garden,in-store
CUST_00076,2025-05-24 02:43:59.000,183.86,Groceries,mobile
CUST_00076,2025-03-16 07:34:31.000,207.99,Apparel,mobile
CUST_00076,2025-09-28 17:10:33.000,520.33,Home & Garden,in-store
CUST_00076,2025-08-23 14:41:57.000,117.45,Groceries,web
CUST_00076,2025-08-28 03:54:40.000,477.85,Home & Garden,mobile
CUST_00076,2024-12-01 07:00:21.000,51.65,Home & Garden,mobile
CUST_00076,2024-11-11 16:56:57.000,615.11,Home & Garden,mobile
CUST_00076,2024-07-29 15:30:02.000,110.01,Groceries,mobile
CUST_00076,2024-11-27 13:28:14.000,1397.73,Electronics,in-store
CUST_00076,2024-11-11 03:14:05.000,713.88,Home & Garden,mobile
CUST_00076,2025-04-18 09:42:33.000,1618.22,Electronics,mobile
CUST_00076,2025-12-25 11:23:43.000,666.81,Home & Garden,in-store
CUST_00076,2024-07-12 19:33:46.000,193.03,Groceries,mobile
CUST_00076,2024-12-31 05:00:28.000,34.93,Groceries,in-store
CUST_00076,2024-09-02 13:15:46.000,520.42,Electronics,mobile
CUST_00076,2025-10-22 10:36:30.000,76.62,Groceries,mobile
CUST_00076,2025-01-25 13:29:35.000,75.78,Home & Garden,in-store
CUST_00076,2024-08-21 17:30:43.000,712.52,Home & Garden,mobile
CUST_00076,2024-10-11 23:25:53.000,127.60,Home & Garden,mobile
CUST_00076,2024-12-02 20:34:42.000,42.37,Groceries,web
CUST_00076,2025-07-29 16:23:34.000,539.86,Home & Garden,mobile
CUST_00076,2025-11-27 15:36:10.000,131.98,Groceries,mobile
CUST_00076,2025-03-25 02:38:10.000,455.72,Apparel,in-store
CUST_00076,2024-11-03 18:49:44.000,84.78,Health & Beauty,mobile
CUST_00076,2025-01-02 11:03:37.000,140.40,Groceries,mobile
CUST_00076,2025-01-13 18:08:32.000,331.49,Home & Garden,mobile
CUST_00076,2024-12-24 15:34:53.000,682.07,Home & Garden,mobile
CUST_00076,2025-10-05 08:18:33.000,470.66,Home & Garden,mobile
CUST_00076,2025-06-16 19:09:55.000,163.62,Groceries,mobile
CUST_00076,2025-02-14 10:11:25.000,198.09,Home & Garden,mobile
CUST_00076,2025-08-06 16:33:50.000,598.47,Home & Garden,web
CUST_00076,2025-01-13 18:29:59.000,352.28,Apparel,mobile
CUST_00076,2025-12-09 11:39:42.000,19.60,Home & Garden,in-store
CUST_00076,2025-11-20 15:43:30.000,380.72,Home & Garden,mobile
CUST_00076,2025-05-15 00:32:49.000,1398.96,Electronics,web
CUST_00076,2025-08-02 19:02:44.000,45.07,Health & Beauty,mobile
CUST_00076,2025-11-04 00:07:59.000,46.69,Health & Beauty,web
CUST_00076,2025-06-17 08:15:35.000,56.48,Health & Beauty,in-store
CUST_00076,2025-10-26 04:57:54.000,137.01,Apparel,mobile
CUST_00076,2025-08-06 18:21:40.000,342.67,Electronics,mobile
CUST_00076,2025-05-01 19:30:15.000,203.49,Apparel,in-store
CUST_00076,2024-10-03 15:56:25.000,88.56,Home & Garden,mobile
CUST_00076,2024-09-24 09:26:59.000,609.22,Electronics,in-store
CUST_00076,2025-10-06 14:43:40.000,216.64,Health & Beauty,in-store
CUST_00076,2024-08-14 08:32:04.000,88.48,Groceries,mobile
CUST_00076,2025-05-01 02:26:45.000,283.44,Home & Garden,in-store
CUST_00076,2025-11-08 15:21:24.000,158.56,Health & Beauty,in-store
CUST_00076,2025-08-22 10:49:59.000,692.36,Home & Garden,mobile
CUST_00076,2025-02-14 12:49:30.000,167.45,Groceries,in-store
CUST_00076,2025-10-09 08:59:26.000,296.11,Health & Beauty,mobile
CUST_00076,2025-09-12 04:10:01.000,176.71,Health & Beauty,mobile
CUST_00076,2025-01-27 21:02:32.000,47.04,Groceries,mobile
CUST_00076,2024-08-10 06:10:58.000,198.63,Groceries,in-store
CUST_00076,2025-08-09 09:26:10.000,1471.18,Electronics,mobile
CUST_00076,2025-12-19 23:53:58.000,651.83,Home & Garden,mobile
CUST_00076,2025-02-15 11:48:00.000,117.00,Groceries,mobile
CUST_00076,2025-03-26 20:56:24.000,1465.06,Electronics,web
CUST_00076,2025-04-21 07:09:34.000,127.73,Apparel,in-store
CUST_00076,2025-04-06 23:36:15.000,151.39,Apparel,in-store
CUST_00076,2025-03-14 02:25:38.000,720.08,Home & Garden,mobile
